asset_id,asset_name,asset_group,category,state,district,latitude,longitude,nearest_environment_id,nearest_environment_name,protection_type,environment_type,distance_to_sensitive_area_m,distance_to_sensitive_area_km,relationship,nearest_land_id,nearest_land_name,dist_land_m,dist_land_km,land_relationship,nearest_marine_id,nearest_marine_name,dist_marine_m,dist_marine_km,marine_relationship
OSM_node_2879823538,Cheng Ho 15RM,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.196625,102.247954,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1864.9,1.86,Outside,051,Padang Kemunting Turtle Sanctuary,22764.9,22.76,Outside,056,Nine Islands Wildlife Reserve,1864.9,1.86,Outside
OSM_node_4343016491,Cheng Ho Guest House,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.196633,102.247962,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1865.7,1.87,Outside,051,Padang Kemunting Turtle Sanctuary,22765.2,22.77,Outside,056,Nine Islands Wildlife Reserve,1865.7,1.87,Outside
OSM_node_5358473827,Chestoe Guest House,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.199008,102.241512,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,2314.6,2.31,Outside,051,Padang Kemunting Turtle Sanctuary,22019.5,22.02,Outside,056,Nine Islands Wildlife Reserve,2314.6,2.31,Outside
OSM_node_2900427449,D'Brug Homestay,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.197106,102.250213,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1903.0,1.9,Outside,051,Padang Kemunting Turtle Sanctuary,22948.2,22.95,Outside,056,Nine Islands Wildlife Reserve,1903.0,1.9,Outside
OSM_node_1966531914,Discovery Cafe & Guesthouse,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.196305,102.250818,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1815.9,1.82,Outside,051,Padang Kemunting Turtle Sanctuary,23052.6,23.05,Outside,056,Nine Islands Wildlife Reserve,1815.9,1.82,Outside
OSM_node_5719096963,D’Laksamana,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.195272,102.242725,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1881.6,1.88,Outside,051,Padang Kemunting Turtle Sanctuary,22361.2,22.36,Outside,056,Nine Islands Wildlife Reserve,1881.6,1.88,Outside
OSM_node_4636840792,Feel at Home,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.191045,102.254559,055,Melaka City Bird Sanctury Area,Wildlife Reserve,Marine,1261.5,1.26,Outside,051,Padang Kemunting Turtle Sanctuary,23718.6,23.72,Outside,055,Melaka City Bird Sanctury Area,1261.5,1.26,Outside
OSM_node_5881262086,Guesthouse Lavander,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.189939,102.247211,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1151.0,1.15,Outside,051,Padang Kemunting Turtle Sanctuary,23106.8,23.11,Outside,056,Nine Islands Wildlife Reserve,1151.0,1.15,Outside
OSM_node_2883322125,Heeren House,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.194542,102.247624,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1641.2,1.64,Outside,051,Padang Kemunting Turtle Sanctuary,22860.2,22.86,Outside,056,Nine Islands Wildlife Reserve,1641.2,1.64,Outside
OSM_node_2904308953,Hotel Heritage,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.189135,102.254224,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1114.1,1.11,Outside,051,Padang Kemunting Turtle Sanctuary,23803.9,23.8,Outside,056,Nine Islands Wildlife Reserve,1114.1,1.11,Outside
OSM_node_2879916802,House By the River,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.195859,102.249555,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1765.9,1.77,Outside,051,Padang Kemunting Turtle Sanctuary,22960.8,22.96,Outside,056,Nine Islands Wildlife Reserve,1765.9,1.77,Outside
OSM_node_12951226442,House yusuf,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.250721,102.311463,055,Melaka City Bird Sanctury Area,Wildlife Reserve,Marine,9009.9,9.01,Outside,051,Padang Kemunting Turtle Sanctuary,26956.4,26.96,Outside,055,Melaka City Bird Sanctury Area,9009.9,9.01,Outside
OSM_node_4550175392,Jalan Jalan Guest House,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.196562,102.248025,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1857.1,1.86,Outside,051,Padang Kemunting Turtle Sanctuary,22775.4,22.78,Outside,056,Nine Islands Wildlife Reserve,1857.1,1.86,Outside
OSM_node_2904308944,Karim CT,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.195129,102.254007,055,Melaka City Bird Sanctury Area,Wildlife Reserve,Marine,1606.5,1.61,Outside,051,Padang Kemunting Turtle Sanctuary,23422.4,23.42,Outside,055,Melaka City Bird Sanctury Area,1606.5,1.61,Outside
OSM_node_2881720416,Kawan Kawan,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.196227,102.248252,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1817.4,1.82,Outside,051,Padang Kemunting Turtle Sanctuary,22816.7,22.82,Outside,056,Nine Islands Wildlife Reserve,1817.4,1.82,Outside
OSM_node_4340679093,L'armada,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.199037,102.247845,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,2132.0,2.13,Outside,051,Padang Kemunting Turtle Sanctuary,22610.9,22.61,Outside,056,Nine Islands Wildlife Reserve,2132.0,2.13,Outside
OSM_node_5564030422,La Vie en Rose,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.196512,102.248192,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1849.5,1.85,Outside,051,Padang Kemunting Turtle Sanctuary,22794.0,22.79,Outside,056,Nine Islands Wildlife Reserve,1849.5,1.85,Outside
OSM_node_2881720415,Layang Layang,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.196016,102.248441,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1791.9,1.79,Outside,051,Padang Kemunting Turtle Sanctuary,22847.1,22.85,Outside,056,Nine Islands Wildlife Reserve,1791.9,1.79,Outside
OSM_node_5498645082,Le Village Guest House,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.189503,102.24634,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1134.8,1.13,Outside,051,Padang Kemunting Turtle Sanctuary,23054.3,23.05,Outside,056,Nine Islands Wildlife Reserve,1134.8,1.13,Outside
OSM_node_2904308945,Old Town,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.195148,102.254114,055,Melaka City Bird Sanctury Area,Wildlife Reserve,Marine,1599.9,1.6,Outside,051,Padang Kemunting Turtle Sanctuary,23431.3,23.43,Outside,055,Melaka City Bird Sanctury Area,1599.9,1.6,Outside
OSM_node_2872082514,Oriental Riverside,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.19739,102.248675,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1941.2,1.94,Outside,051,Padang Kemunting Turtle Sanctuary,22786.7,22.79,Outside,056,Nine Islands Wildlife Reserve,1941.2,1.94,Outside
OSM_node_4264188789,Puteri Qashrina,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.235523,102.145904,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,7856.5,7.86,Outside,051,Padang Kemunting Turtle Sanctuary,11164.2,11.16,Outside,056,Nine Islands Wildlife Reserve,7856.5,7.86,Outside
OSM_node_2881158482,Raymond's Boutique Travelers Lodge,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.195519,102.248932,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1732.1,1.73,Outside,051,Padang Kemunting Turtle Sanctuary,22923.0,22.92,Outside,056,Nine Islands Wildlife Reserve,1732.1,1.73,Outside
OSM_node_2879916803,River Song Residence,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.196065,102.249798,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1787.9,1.79,Outside,051,Padang Kemunting Turtle Sanctuary,22971.2,22.97,Outside,056,Nine Islands Wildlife Reserve,1787.9,1.79,Outside
OSM_node_2879243675,River View Home,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.19743,102.2486,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1946.3,1.95,Outside,051,Padang Kemunting Turtle Sanctuary,22777.3,22.78,Outside,056,Nine Islands Wildlife Reserve,1946.3,1.95,Outside
OSM_node_2878143338,Roof Top,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.197008,102.249064,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1895.8,1.9,Outside,051,Padang Kemunting Turtle Sanctuary,22846.0,22.85,Outside,056,Nine Islands Wildlife Reserve,1895.8,1.9,Outside
OSM_node_4127582589,Sayang Selalu,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.18922,102.245878,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1125.1,1.13,Outside,051,Padang Kemunting Turtle Sanctuary,23030.0,23.03,Outside,056,Nine Islands Wildlife Reserve,1125.1,1.13,Outside
OSM_node_10831804806,Stop @Melaka Guesthouse,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.190063,102.253988,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1200.5,1.2,Outside,051,Padang Kemunting Turtle Sanctuary,23725.2,23.73,Outside,056,Nine Islands Wildlife Reserve,1200.5,1.2,Outside
OSM_node_3862460625,The Bridge Loft,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.196804,102.25026,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1869.6,1.87,Outside,051,Padang Kemunting Turtle Sanctuary,22970.5,22.97,Outside,056,Nine Islands Wildlife Reserve,1869.6,1.87,Outside
OSM_node_2876156653,The Jiong,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.197371,102.248712,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1938.7,1.94,Outside,051,Padang Kemunting Turtle Sanctuary,22791.3,22.79,Outside,056,Nine Islands Wildlife Reserve,1938.7,1.94,Outside
OSM_node_12050771196,The Luxurious 168 @ Cruise Villa,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.215536,102.233396,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,4089.5,4.09,Outside,051,Padang Kemunting Turtle Sanctuary,20285.7,20.29,Outside,056,Nine Islands Wildlife Reserve,4089.5,4.09,Outside
OSM_node_11755691069,The One Vacation Home,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.192779,102.244129,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1564.9,1.56,Outside,051,Padang Kemunting Turtle Sanctuary,22645.7,22.65,Outside,056,Nine Islands Wildlife Reserve,1564.9,1.56,Outside
OSM_node_2876290834,The Santo Inn,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.196504,102.24833,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1847.0,1.85,Outside,051,Padang Kemunting Turtle Sanctuary,22807.4,22.81,Outside,056,Nine Islands Wildlife Reserve,1847.0,1.85,Outside
OSM_node_2883315894,The Snail House,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.19581,102.246077,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1813.1,1.81,Outside,051,Padang Kemunting Turtle Sanctuary,22639.0,22.64,Outside,056,Nine Islands Wildlife Reserve,1813.1,1.81,Outside
OSM_node_2879916804,Tidur Tidur,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.195933,102.249664,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1773.7,1.77,Outside,051,Padang Kemunting Turtle Sanctuary,22966.6,22.97,Outside,056,Nine Islands Wildlife Reserve,1773.7,1.77,Outside
OSM_node_9929506717,Travellers Diary Guesthouse,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.197254,102.247729,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1937.2,1.94,Outside,051,Padang Kemunting Turtle Sanctuary,22706.1,22.71,Outside,056,Nine Islands Wildlife Reserve,1937.2,1.94,Outside
OSM_node_1193819458,Voyage,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.19578,102.24864,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1763.7,1.76,Outside,051,Padang Kemunting Turtle Sanctuary,22879.9,22.88,Outside,056,Nine Islands Wildlife Reserve,1763.7,1.76,Outside
OSM_node_2879905325,Voyage Cottage Lodge,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.195758,102.249408,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1755.3,1.76,Outside,051,Padang Kemunting Turtle Sanctuary,22953.1,22.95,Outside,056,Nine Islands Wildlife Reserve,1755.3,1.76,Outside
OSM_node_2881720411,Voyage Home,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.195661,102.24873,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1749.6,1.75,Outside,051,Padang Kemunting Turtle Sanctuary,22895.5,22.9,Outside,056,Nine Islands Wildlife Reserve,1749.6,1.75,Outside
OSM_node_13964334684,Vynn's Banda Kaba,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.193088,102.252884,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1489.7,1.49,Outside,051,Padang Kemunting Turtle Sanctuary,23438.8,23.44,Outside,056,Nine Islands Wildlife Reserve,1489.7,1.49,Outside
OSM_node_4766147855,Warisan Eco Lodge,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.197587,102.243423,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,2088.4,2.09,Outside,051,Padang Kemunting Turtle Sanctuary,22283.8,22.28,Outside,056,Nine Islands Wildlife Reserve,2088.4,2.09,Outside
OSM_node_1914342889,Wayfarer Guest House,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.196089,102.249839,056,Nine Islands Wildlife Reserve,Wildlife Reserve,Marine,1790.5,1.79,Outside,051,Padang Kemunting Turtle Sanctuary,22973.6,22.97,Outside,056,Nine Islands Wildlife Reserve,1790.5,1.79,Outside
OSM_node_8561094177,Wisma Surischa,Supporting Tourism Asset,Accommodation,Melaka,Melaka Tengah,2.269176,102.290292,055,Melaka City Bird Sanctury Area,Wildlife Reserve,Marine,9828.8,9.83,Outside,051,Padang Kemunting Turtle Sanctuary,24227.5,24.23,Outside,055,Melaka City Bird Sanctury Area,9828.8,9.83,Outside
OSM_node_4679989763,Homestay Kak Yam Titi,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Jelebu,3.004404,102.080271,066,Kenaboi Water Catchment Forest,Forest Reserve,Land,3569.9,3.57,Outside,066,Kenaboi Water Catchment Forest,3569.9,3.57,Outside,085,Port Dickson Island Bird Sanctuary,62711.7,62.71,Outside
OSM_way_1206610416,Unnamed Guesthouse,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Jelebu,2.99929,102.091898,066,Kenaboi Water Catchment Forest,Forest Reserve,Land,4897.5,4.9,Outside,066,Kenaboi Water Catchment Forest,4897.5,4.9,Outside,085,Port Dickson Island Bird Sanctuary,62770.9,62.77,Outside
OSM_way_1206610423,Unnamed Guesthouse,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Jelebu,2.999597,102.090895,066,Kenaboi Water Catchment Forest,Forest Reserve,Land,4791.3,4.79,Outside,066,Kenaboi Water Catchment Forest,4791.3,4.79,Outside,085,Port Dickson Island Bird Sanctuary,62751.3,62.75,Outside
OSM_node_5315862322,Unnamed Guesthouse,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Kuala Pilah,2.683875,102.276165,073,Senaling Inas Water Catchment Forest,Forest Reserve,Land,6276.7,6.28,Outside,073,Senaling Inas Water Catchment Forest,6276.7,6.28,Outside,084,Tanjung Tuan 2 Fisheries Prohibited Areas,49598.1,49.6,Outside
OSM_node_4849149851,Ashraf Villas,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.436117,101.858972,083,Tanjung Tuan 1 Fisheries Prohibited Areas,Marine Protected Area,Marine,163.5,0.16,Near,052,Tanjung Tuan Wildlife Reserve,2528.0,2.53,Outside,083,Tanjung Tuan 1 Fisheries Prohibited Areas,163.5,0.16,Near
OSM_node_4850910597,Banglo ABASS,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.414468,101.858442,084,Tanjung Tuan 2 Fisheries Prohibited Areas,Marine Protected Area,Marine,42.9,0.04,Near,052,Tanjung Tuan Wildlife Reserve,138.1,0.14,Near,084,Tanjung Tuan 2 Fisheries Prohibited Areas,42.9,0.04,Near
OSM_node_4851169614,Banglo AmBank PD,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.420332,101.88275,084,Tanjung Tuan 2 Fisheries Prohibited Areas,Marine Protected Area,Marine,71.5,0.07,Near,052,Tanjung Tuan Wildlife Reserve,2789.0,2.79,Outside,084,Tanjung Tuan 2 Fisheries Prohibited Areas,71.5,0.07,Near
OSM_node_4850910805,Banglo KWSP PD,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.419591,101.869846,084,Tanjung Tuan 2 Fisheries Prohibited Areas,Marine Protected Area,Marine,54.2,0.05,Near,052,Tanjung Tuan Wildlife Reserve,1458.2,1.46,Outside,084,Tanjung Tuan 2 Fisheries Prohibited Areas,54.2,0.05,Near
OSM_node_4849149859,Banglo Kota Mas PD,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.434796,101.858993,083,Tanjung Tuan 1 Fisheries Prohibited Areas,Marine Protected Area,Marine,158.6,0.16,Near,052,Tanjung Tuan Wildlife Reserve,2381.8,2.38,Outside,083,Tanjung Tuan 1 Fisheries Prohibited Areas,158.6,0.16,Near
OSM_node_4850910599,Banglo UDA Holdings PD,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.414596,101.858198,084,Tanjung Tuan 2 Fisheries Prohibited Areas,Marine Protected Area,Marine,73.5,0.07,Near,052,Tanjung Tuan Wildlife Reserve,142.7,0.14,Near,084,Tanjung Tuan 2 Fisheries Prohibited Areas,73.5,0.07,Near
OSM_way_1415396418,Gemersik Bayu Villa,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.504786,101.834274,085,Port Dickson Island Bird Sanctuary,Wildlife Reserve,Marine,1261.9,1.26,Outside,076,Sungai Menyala Education Forest,5730.2,5.73,Outside,085,Port Dickson Island Bird Sanctuary,1261.9,1.26,Outside
OSM_node_4781351310,Honlim Villa,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.440276,101.857584,083,Tanjung Tuan 1 Fisheries Prohibited Areas,Marine Protected Area,Marine,128.1,0.13,Near,052,Tanjung Tuan Wildlife Reserve,2986.7,2.99,Outside,083,Tanjung Tuan 1 Fisheries Prohibited Areas,128.1,0.13,Near
OSM_node_4849149853,Mesinaga Bungalow,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.435329,101.859033,083,Tanjung Tuan 1 Fisheries Prohibited Areas,Marine Protected Area,Marine,164.0,0.16,Near,052,Tanjung Tuan Wildlife Reserve,2441.0,2.44,Outside,083,Tanjung Tuan 1 Fisheries Prohibited Areas,164.0,0.16,Near
OSM_way_492885163,Naam Boutique Lodge,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.45218,101.856422,083,Tanjung Tuan 1 Fisheries Prohibited Areas,Marine Protected Area,Marine,446.2,0.45,Near,052,Tanjung Tuan Wildlife Reserve,4277.5,4.28,Outside,083,Tanjung Tuan 1 Fisheries Prohibited Areas,446.2,0.45,Near
OSM_node_4781351309,Nirmala Pillay Beach Resort,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.441664,101.856812,083,Tanjung Tuan 1 Fisheries Prohibited Areas,Marine Protected Area,Marine,64.0,0.06,Near,052,Tanjung Tuan Wildlife Reserve,3127.3,3.13,Outside,083,Tanjung Tuan 1 Fisheries Prohibited Areas,64.0,0.06,Near
OSM_node_4851169631,Serenity at Port Dickson,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.420909,101.878078,084,Tanjung Tuan 2 Fisheries Prohibited Areas,Marine Protected Area,Marine,85.5,0.09,Near,052,Tanjung Tuan Wildlife Reserve,2331.6,2.33,Outside,084,Tanjung Tuan 2 Fisheries Prohibited Areas,85.5,0.09,Near
OSM_node_4849149850,Seri Bagan,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.436607,101.858929,083,Tanjung Tuan 1 Fisheries Prohibited Areas,Marine Protected Area,Marine,167.6,0.17,Near,052,Tanjung Tuan Wildlife Reserve,2582.1,2.58,Outside,083,Tanjung Tuan 1 Fisheries Prohibited Areas,167.6,0.17,Near
OSM_node_4850910822,Sime Darby Tractors House,Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.419597,101.868316,084,Tanjung Tuan 2 Fisheries Prohibited Areas,Marine Protected Area,Marine,81.9,0.08,Near,052,Tanjung Tuan Wildlife Reserve,1312.8,1.31,Outside,084,Tanjung Tuan 2 Fisheries Prohibited Areas,81.9,0.08,Near
OSM_node_4781351312,Singapore House (Sime Darby),Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.438292,101.858621,083,Tanjung Tuan 1 Fisheries Prohibited Areas,Marine Protected Area,Marine,182.8,0.18,Near,052,Tanjung Tuan Wildlife Reserve,2767.6,2.77,Outside,083,Tanjung Tuan 1 Fisheries Prohibited Areas,182.8,0.18,Near
OSM_node_4850910657,Sri Bayu (Sime Darby),Supporting Tourism Asset,Accommodation,Negeri Sembilan,Port Dickson,2.415553,101.859402,084,Tanjung Tuan 2 Fisheries Prohibited Areas,Marine Protected Area,Marine,17.7,0.02,Near,052,Tanjung Tuan Wildlife Reserve,288.4,0.29,Near,084,Tanjung Tuan 2 Fisheries Prohibited Areas,17.7,0.02,Near
