beds,date,type,state,district
75,2017-01-01,hospital_moh,Perak,Hulu Perak
75,2018-01-01,hospital_moh,Perak,Hulu Perak
75,2019-01-01,hospital_moh,Perak,Hulu Perak
75,2020-01-01,hospital_moh,Perak,Hulu Perak
75,2021-01-01,hospital_moh,Perak,Hulu Perak
75,2022-01-01,hospital_moh,Perak,Hulu Perak
0,2015-01-01,hospital_non_moh,Perak,Hulu Perak
0,2016-01-01,hospital_non_moh,Perak,Hulu Perak
0,2017-01-01,hospital_non_moh,Perak,Hulu Perak
0,2018-01-01,hospital_non_moh,Perak,Hulu Perak
0,2019-01-01,hospital_non_moh,Perak,Hulu Perak
0,2020-01-01,hospital_non_moh,Perak,Hulu Perak
0,2021-01-01,hospital_non_moh,Perak,Hulu Perak
0,2022-01-01,hospital_non_moh,Perak,Hulu Perak
0,2015-01-01,special_medical_institution,Perak,Hulu Perak
0,2016-01-01,special_medical_institution,Perak,Hulu Perak
0,2017-01-01,special_medical_institution,Perak,Hulu Perak
0,2018-01-01,special_medical_institution,Perak,Hulu Perak
0,2019-01-01,special_medical_institution,Perak,Hulu Perak
0,2020-01-01,special_medical_institution,Perak,Hulu Perak
0,2021-01-01,special_medical_institution,Perak,Hulu Perak
0,2022-01-01,special_medical_institution,Perak,Hulu Perak
90,2015-01-01,all,Perak,Kampar
90,2016-01-01,all,Perak,Kampar
90,2017-01-01,all,Perak,Kampar
90,2018-01-01,all,Perak,Kampar
90,2019-01-01,all,Perak,Kampar
90,2020-01-01,all,Perak,Kampar
68,2021-01-01,all,Perak,Kampar
68,2022-01-01,all,Perak,Kampar
90,2015-01-01,hospital_moh,Perak,Kampar
90,2016-01-01,hospital_moh,Perak,Kampar
90,2017-01-01,hospital_moh,Perak,Kampar
90,2018-01-01,hospital_moh,Perak,Kampar
90,2019-01-01,hospital_moh,Perak,Kampar
90,2020-01-01,hospital_moh,Perak,Kampar
68,2021-01-01,hospital_moh,Perak,Kampar
68,2022-01-01,hospital_moh,Perak,Kampar
0,2015-01-01,hospital_non_moh,Perak,Kampar
0,2016-01-01,hospital_non_moh,Perak,Kampar
0,2017-01-01,hospital_non_moh,Perak,Kampar
0,2018-01-01,hospital_non_moh,Perak,Kampar
0,2019-01-01,hospital_non_moh,Perak,Kampar
0,2020-01-01,hospital_non_moh,Perak,Kampar
0,2021-01-01,hospital_non_moh,Perak,Kampar
0,2022-01-01,hospital_non_moh,Perak,Kampar
0,2015-01-01,special_medical_institution,Perak,Kampar
0,2016-01-01,special_medical_institution,Perak,Kampar
0,2017-01-01,special_medical_institution,Perak,Kampar
0,2018-01-01,special_medical_institution,Perak,Kampar
0,2019-01-01,special_medical_institution,Perak,Kampar
0,2020-01-01,special_medical_institution,Perak,Kampar
0,2021-01-01,special_medical_institution,Perak,Kampar
0,2022-01-01,special_medical_institution,Perak,Kampar
120,2015-01-01,all,Perak,Kerian
100,2016-01-01,all,Perak,Kerian
100,2017-01-01,all,Perak,Kerian
100,2018-01-01,all,Perak,Kerian
100,2019-01-01,all,Perak,Kerian
100,2020-01-01,all,Perak,Kerian
100,2021-01-01,all,Perak,Kerian
100,2022-01-01,all,Perak,Kerian
120,2015-01-01,hospital_moh,Perak,Kerian
100,2016-01-01,hospital_moh,Perak,Kerian
100,2017-01-01,hospital_moh,Perak,Kerian
100,2018-01-01,hospital_moh,Perak,Kerian
100,2019-01-01,hospital_moh,Perak,Kerian
100,2020-01-01,hospital_moh,Perak,Kerian
100,2021-01-01,hospital_moh,Perak,Kerian
100,2022-01-01,hospital_moh,Perak,Kerian
0,2015-01-01,hospital_non_moh,Perak,Kerian
0,2016-01-01,hospital_non_moh,Perak,Kerian
0,2017-01-01,hospital_non_moh,Perak,Kerian
0,2018-01-01,hospital_non_moh,Perak,Kerian
0,2019-01-01,hospital_non_moh,Perak,Kerian
0,2020-01-01,hospital_non_moh,Perak,Kerian
0,2021-01-01,hospital_non_moh,Perak,Kerian
0,2022-01-01,hospital_non_moh,Perak,Kerian
0,2015-01-01,special_medical_institution,Perak,Kerian
0,2016-01-01,special_medical_institution,Perak,Kerian
0,2017-01-01,special_medical_institution,Perak,Kerian
0,2018-01-01,special_medical_institution,Perak,Kerian
0,2019-01-01,special_medical_institution,Perak,Kerian
0,2020-01-01,special_medical_institution,Perak,Kerian
0,2021-01-01,special_medical_institution,Perak,Kerian
0,2022-01-01,special_medical_institution,Perak,Kerian
3150,2015-01-01,all,Perak,Kinta (Ipoh)
2950,2016-01-01,all,Perak,Kinta (Ipoh)
2950,2017-01-01,all,Perak,Kinta (Ipoh)
2950,2018-01-01,all,Perak,Kinta (Ipoh)
2950,2019-01-01,all,Perak,Kinta (Ipoh)
2950,2020-01-01,all,Perak,Kinta (Ipoh)
3354,2021-01-01,all,Perak,Kinta (Ipoh)
3354,2022-01-01,all,Perak,Kinta (Ipoh)
1150,2015-01-01,hospital_moh,Perak,Kinta (Ipoh)
1150,2016-01-01,hospital_moh,Perak,Kinta (Ipoh)
1150,2017-01-01,hospital_moh,Perak,Kinta (Ipoh)
1150,2018-01-01,hospital_moh,Perak,Kinta (Ipoh)
1150,2019-01-01,hospital_moh,Perak,Kinta (Ipoh)
1150,2020-01-01,hospital_moh,Perak,Kinta (Ipoh)
1554,2021-01-01,hospital_moh,Perak,Kinta (Ipoh)
1554,2022-01-01,hospital_moh,Perak,Kinta (Ipoh)
0,2015-01-01,hospital_non_moh,Perak,Kinta (Ipoh)
0,2016-01-01,hospital_non_moh,Perak,Kinta (Ipoh)
0,2017-01-01,hospital_non_moh,Perak,Kinta (Ipoh)
0,2018-01-01,hospital_non_moh,Perak,Kinta (Ipoh)
0,2019-01-01,hospital_non_moh,Perak,Kinta (Ipoh)
0,2020-01-01,hospital_non_moh,Perak,Kinta (Ipoh)
0,2021-01-01,hospital_non_moh,Perak,Kinta (Ipoh)
0,2022-01-01,hospital_non_moh,Perak,Kinta (Ipoh)
2000,2015-01-01,special_medical_institution,Perak,Kinta (Ipoh)
1800,2016-01-01,special_medical_institution,Perak,Kinta (Ipoh)
1800,2017-01-01,special_medical_institution,Perak,Kinta (Ipoh)
1800,2018-01-01,special_medical_institution,Perak,Kinta (Ipoh)
1800,2019-01-01,special_medical_institution,Perak,Kinta (Ipoh)
1800,2020-01-01,special_medical_institution,Perak,Kinta (Ipoh)
1800,2021-01-01,special_medical_institution,Perak,Kinta (Ipoh)
1800,2022-01-01,special_medical_institution,Perak,Kinta (Ipoh)
229,2015-01-01,all,Perak,Kuala Kangsar
229,2016-01-01,all,Perak,Kuala Kangsar
229,2017-01-01,all,Perak,Kuala Kangsar
229,2018-01-01,all,Perak,Kuala Kangsar
229,2019-01-01,all,Perak,Kuala Kangsar
229,2020-01-01,all,Perak,Kuala Kangsar
229,2021-01-01,all,Perak,Kuala Kangsar
229,2022-01-01,all,Perak,Kuala Kangsar
229,2015-01-01,hospital_moh,Perak,Kuala Kangsar
229,2016-01-01,hospital_moh,Perak,Kuala Kangsar
229,2017-01-01,hospital_moh,Perak,Kuala Kangsar
229,2018-01-01,hospital_moh,Perak,Kuala Kangsar
229,2019-01-01,hospital_moh,Perak,Kuala Kangsar
229,2020-01-01,hospital_moh,Perak,Kuala Kangsar
229,2021-01-01,hospital_moh,Perak,Kuala Kangsar
229,2022-01-01,hospital_moh,Perak,Kuala Kangsar
0,2015-01-01,hospital_non_moh,Perak,Kuala Kangsar
0,2016-01-01,hospital_non_moh,Perak,Kuala Kangsar
0,2017-01-01,hospital_non_moh,Perak,Kuala Kangsar
0,2018-01-01,hospital_non_moh,Perak,Kuala Kangsar
0,2019-01-01,hospital_non_moh,Perak,Kuala Kangsar
0,2020-01-01,hospital_non_moh,Perak,Kuala Kangsar
0,2021-01-01,hospital_non_moh,Perak,Kuala Kangsar
0,2022-01-01,hospital_non_moh,Perak,Kuala Kangsar
0,2015-01-01,special_medical_institution,Perak,Kuala Kangsar
0,2016-01-01,special_medical_institution,Perak,Kuala Kangsar
0,2017-01-01,special_medical_institution,Perak,Kuala Kangsar
0,2018-01-01,special_medical_institution,Perak,Kuala Kangsar
0,2019-01-01,special_medical_institution,Perak,Kuala Kangsar
0,2020-01-01,special_medical_institution,Perak,Kuala Kangsar
0,2021-01-01,special_medical_institution,Perak,Kuala Kangsar
0,2022-01-01,special_medical_institution,Perak,Kuala Kangsar
698,2015-01-01,all,Perak,Larut & Matang (Taiping)
698,2016-01-01,all,Perak,Larut & Matang (Taiping)
698,2017-01-01,all,Perak,Larut & Matang (Taiping)
698,2018-01-01,all,Perak,Larut & Matang (Taiping)
698,2019-01-01,all,Perak,Larut & Matang (Taiping)
698,2020-01-01,all,Perak,Larut & Matang (Taiping)
698,2021-01-01,all,Perak,Larut & Matang (Taiping)
698,2022-01-01,all,Perak,Larut & Matang (Taiping)
698,2015-01-01,hospital_moh,Perak,Larut & Matang (Taiping)
698,2016-01-01,hospital_moh,Perak,Larut & Matang (Taiping)
698,2017-01-01,hospital_moh,Perak,Larut & Matang (Taiping)
698,2018-01-01,hospital_moh,Perak,Larut & Matang (Taiping)
698,2019-01-01,hospital_moh,Perak,Larut & Matang (Taiping)
698,2020-01-01,hospital_moh,Perak,Larut & Matang (Taiping)
698,2021-01-01,hospital_moh,Perak,Larut & Matang (Taiping)
698,2022-01-01,hospital_moh,Perak,Larut & Matang (Taiping)
0,2015-01-01,hospital_non_moh,Perak,Larut & Matang (Taiping)
0,2016-01-01,hospital_non_moh,Perak,Larut & Matang (Taiping)
0,2017-01-01,hospital_non_moh,Perak,Larut & Matang (Taiping)
0,2018-01-01,hospital_non_moh,Perak,Larut & Matang (Taiping)
0,2019-01-01,hospital_non_moh,Perak,Larut & Matang (Taiping)
0,2020-01-01,hospital_non_moh,Perak,Larut & Matang (Taiping)
0,2021-01-01,hospital_non_moh,Perak,Larut & Matang (Taiping)
0,2022-01-01,hospital_non_moh,Perak,Larut & Matang (Taiping)
0,2015-01-01,special_medical_institution,Perak,Larut & Matang (Taiping)
0,2016-01-01,special_medical_institution,Perak,Larut & Matang (Taiping)
0,2017-01-01,special_medical_institution,Perak,Larut & Matang (Taiping)
0,2018-01-01,special_medical_institution,Perak,Larut & Matang (Taiping)
0,2019-01-01,special_medical_institution,Perak,Larut & Matang (Taiping)
0,2020-01-01,special_medical_institution,Perak,Larut & Matang (Taiping)
0,2021-01-01,special_medical_institution,Perak,Larut & Matang (Taiping)
0,2022-01-01,special_medical_institution,Perak,Larut & Matang (Taiping)
452,2015-01-01,all,Perak,Manjung (Sitiawan)
452,2016-01-01,all,Perak,Manjung (Sitiawan)
452,2017-01-01,all,Perak,Manjung (Sitiawan)
452,2018-01-01,all,Perak,Manjung (Sitiawan)
452,2019-01-01,all,Perak,Manjung (Sitiawan)
452,2020-01-01,all,Perak,Manjung (Sitiawan)
452,2021-01-01,all,Perak,Manjung (Sitiawan)
415,2022-01-01,all,Perak,Manjung (Sitiawan)
305,2015-01-01,hospital_moh,Perak,Manjung (Sitiawan)
305,2016-01-01,hospital_moh,Perak,Manjung (Sitiawan)
305,2017-01-01,hospital_moh,Perak,Manjung (Sitiawan)
305,2018-01-01,hospital_moh,Perak,Manjung (Sitiawan)
305,2019-01-01,hospital_moh,Perak,Manjung (Sitiawan)
305,2020-01-01,hospital_moh,Perak,Manjung (Sitiawan)
305,2021-01-01,hospital_moh,Perak,Manjung (Sitiawan)
305,2022-01-01,hospital_moh,Perak,Manjung (Sitiawan)
147,2015-01-01,hospital_non_moh,Perak,Manjung (Sitiawan)
147,2016-01-01,hospital_non_moh,Perak,Manjung (Sitiawan)
147,2017-01-01,hospital_non_moh,Perak,Manjung (Sitiawan)
147,2018-01-01,hospital_non_moh,Perak,Manjung (Sitiawan)
147,2019-01-01,hospital_non_moh,Perak,Manjung (Sitiawan)
147,2020-01-01,hospital_non_moh,Perak,Manjung (Sitiawan)
147,2021-01-01,hospital_non_moh,Perak,Manjung (Sitiawan)
110,2022-01-01,hospital_non_moh,Perak,Manjung (Sitiawan)
0,2015-01-01,special_medical_institution,Perak,Manjung (Sitiawan)
0,2016-01-01,special_medical_institution,Perak,Manjung (Sitiawan)
0,2017-01-01,special_medical_institution,Perak,Manjung (Sitiawan)
0,2018-01-01,special_medical_institution,Perak,Manjung (Sitiawan)
0,2019-01-01,special_medical_institution,Perak,Manjung (Sitiawan)
0,2020-01-01,special_medical_institution,Perak,Manjung (Sitiawan)
0,2021-01-01,special_medical_institution,Perak,Manjung (Sitiawan)
0,2022-01-01,special_medical_institution,Perak,Manjung (Sitiawan)
50,2015-01-01,all,Perak,Perak Tengah
50,2016-01-01,all,Perak,Perak Tengah
50,2017-01-01,all,Perak,Perak Tengah
50,2018-01-01,all,Perak,Perak Tengah
50,2019-01-01,all,Perak,Perak Tengah
50,2020-01-01,all,Perak,Perak Tengah
50,2021-01-01,all,Perak,Perak Tengah
50,2022-01-01,all,Perak,Perak Tengah
50,2015-01-01,hospital_moh,Perak,Perak Tengah
50,2016-01-01,hospital_moh,Perak,Perak Tengah
50,2017-01-01,hospital_moh,Perak,Perak Tengah
50,2018-01-01,hospital_moh,Perak,Perak Tengah
50,2019-01-01,hospital_moh,Perak,Perak Tengah
50,2020-01-01,hospital_moh,Perak,Perak Tengah
50,2021-01-01,hospital_moh,Perak,Perak Tengah
50,2022-01-01,hospital_moh,Perak,Perak Tengah
0,2015-01-01,hospital_non_moh,Perak,Perak Tengah
0,2016-01-01,hospital_non_moh,Perak,Perak Tengah
0,2017-01-01,hospital_non_moh,Perak,Perak Tengah
0,2018-01-01,hospital_non_moh,Perak,Perak Tengah
0,2019-01-01,hospital_non_moh,Perak,Perak Tengah
0,2020-01-01,hospital_non_moh,Perak,Perak Tengah
0,2021-01-01,hospital_non_moh,Perak,Perak Tengah
0,2022-01-01,hospital_non_moh,Perak,Perak Tengah
0,2015-01-01,special_medical_institution,Perak,Perak Tengah
0,2016-01-01,special_medical_institution,Perak,Perak Tengah
0,2017-01-01,special_medical_institution,Perak,Perak Tengah
0,2018-01-01,special_medical_institution,Perak,Perak Tengah
0,2019-01-01,special_medical_institution,Perak,Perak Tengah
0,2020-01-01,special_medical_institution,Perak,Perak Tengah
0,2021-01-01,special_medical_institution,Perak,Perak Tengah
0,2022-01-01,special_medical_institution,Perak,Perak Tengah
408,2015-01-01,all,Perlis,All Districts
408,2016-01-01,all,Perlis,All Districts
508,2017-01-01,all,Perlis,All Districts
508,2018-01-01,all,Perlis,All Districts
508,2019-01-01,all,Perlis,All Districts
508,2020-01-01,all,Perlis,All Districts
508,2021-01-01,all,Perlis,All Districts
508,2022-01-01,all,Perlis,All Districts
408,2015-01-01,hospital_moh,Perlis,All Districts
408,2016-01-01,hospital_moh,Perlis,All Districts
508,2017-01-01,hospital_moh,Perlis,All Districts
508,2018-01-01,hospital_moh,Perlis,All Districts
508,2019-01-01,hospital_moh,Perlis,All Districts
508,2020-01-01,hospital_moh,Perlis,All Districts
508,2021-01-01,hospital_moh,Perlis,All Districts
508,2022-01-01,hospital_moh,Perlis,All Districts
0,2015-01-01,hospital_non_moh,Perlis,All Districts
0,2016-01-01,hospital_non_moh,Perlis,All Districts
0,2017-01-01,hospital_non_moh,Perlis,All Districts
0,2018-01-01,hospital_non_moh,Perlis,All Districts
0,2019-01-01,hospital_non_moh,Perlis,All Districts
0,2020-01-01,hospital_non_moh,Perlis,All Districts
0,2021-01-01,hospital_non_moh,Perlis,All Districts
0,2022-01-01,hospital_non_moh,Perlis,All Districts
0,2015-01-01,special_medical_institution,Perlis,All Districts
0,2016-01-01,special_medical_institution,Perlis,All Districts
0,2017-01-01,special_medical_institution,Perlis,All Districts
0,2018-01-01,special_medical_institution,Perlis,All Districts
0,2019-01-01,special_medical_institution,Perlis,All Districts
0,2020-01-01,special_medical_institution,Perlis,All Districts
0,2021-01-01,special_medical_institution,Perlis,All Districts
0,2022-01-01,special_medical_institution,Perlis,All Districts
408,2015-01-01,all,Perlis,Perlis
408,2016-01-01,all,Perlis,Perlis
508,2017-01-01,all,Perlis,Perlis
508,2018-01-01,all,Perlis,Perlis
508,2019-01-01,all,Perlis,Perlis
508,2020-01-01,all,Perlis,Perlis
508,2021-01-01,all,Perlis,Perlis
508,2022-01-01,all,Perlis,Perlis
408,2015-01-01,hospital_moh,Perlis,Perlis
408,2016-01-01,hospital_moh,Perlis,Perlis
508,2017-01-01,hospital_moh,Perlis,Perlis
508,2018-01-01,hospital_moh,Perlis,Perlis
508,2019-01-01,hospital_moh,Perlis,Perlis
508,2020-01-01,hospital_moh,Perlis,Perlis
508,2021-01-01,hospital_moh,Perlis,Perlis
508,2022-01-01,hospital_moh,Perlis,Perlis
0,2015-01-01,hospital_non_moh,Perlis,Perlis
0,2016-01-01,hospital_non_moh,Perlis,Perlis
0,2017-01-01,hospital_non_moh,Perlis,Perlis
0,2018-01-01,hospital_non_moh,Perlis,Perlis
0,2019-01-01,hospital_non_moh,Perlis,Perlis
0,2020-01-01,hospital_non_moh,Perlis,Perlis
0,2021-01-01,hospital_non_moh,Perlis,Perlis
0,2022-01-01,hospital_non_moh,Perlis,Perlis
0,2015-01-01,special_medical_institution,Perlis,Perlis
0,2016-01-01,special_medical_institution,Perlis,Perlis
0,2017-01-01,special_medical_institution,Perlis,Perlis
0,2018-01-01,special_medical_institution,Perlis,Perlis
0,2019-01-01,special_medical_institution,Perlis,Perlis
0,2020-01-01,special_medical_institution,Perlis,Perlis
0,2021-01-01,special_medical_institution,Perlis,Perlis
0,2022-01-01,special_medical_institution,Perlis,Perlis
2046,2015-01-01,all,Pulau Pinang,All Districts
2130,2016-01-01,all,Pulau Pinang,All Districts
2065,2017-01-01,all,Pulau Pinang,All Districts
2118,2018-01-01,all,Pulau Pinang,All Districts
2113,2019-01-01,all,Pulau Pinang,All Districts
2113,2020-01-01,all,Pulau Pinang,All Districts
2133,2021-01-01,all,Pulau Pinang,All Districts
2138,2022-01-01,all,Pulau Pinang,All Districts
2046,2015-01-01,hospital_moh,Pulau Pinang,All Districts
2130,2016-01-01,hospital_moh,Pulau Pinang,All Districts
2065,2017-01-01,hospital_moh,Pulau Pinang,All Districts
2118,2018-01-01,hospital_moh,Pulau Pinang,All Districts
2113,2019-01-01,hospital_moh,Pulau Pinang,All Districts
2113,2020-01-01,hospital_moh,Pulau Pinang,All Districts
2133,2021-01-01,hospital_moh,Pulau Pinang,All Districts
2138,2022-01-01,hospital_moh,Pulau Pinang,All Districts
0,2015-01-01,hospital_non_moh,Pulau Pinang,All Districts
0,2016-01-01,hospital_non_moh,Pulau Pinang,All Districts
0,2017-01-01,hospital_non_moh,Pulau Pinang,All Districts
0,2018-01-01,hospital_non_moh,Pulau Pinang,All Districts
0,2019-01-01,hospital_non_moh,Pulau Pinang,All Districts
0,2020-01-01,hospital_non_moh,Pulau Pinang,All Districts
0,2021-01-01,hospital_non_moh,Pulau Pinang,All Districts
0,2022-01-01,hospital_non_moh,Pulau Pinang,All Districts
0,2015-01-01,special_medical_institution,Pulau Pinang,All Districts
0,2016-01-01,special_medical_institution,Pulau Pinang,All Districts
0,2017-01-01,special_medical_institution,Pulau Pinang,All Districts
0,2018-01-01,special_medical_institution,Pulau Pinang,All Districts
0,2019-01-01,special_medical_institution,Pulau Pinang,All Districts
0,2020-01-01,special_medical_institution,Pulau Pinang,All Districts
0,2021-01-01,special_medical_institution,Pulau Pinang,All Districts
0,2022-01-01,special_medical_institution,Pulau Pinang,All Districts
71,2015-01-01,all,Pulau Pinang,Barat Daya
81,2016-01-01,all,Pulau Pinang,Barat Daya
81,2017-01-01,all,Pulau Pinang,Barat Daya
81,2018-01-01,all,Pulau Pinang,Barat Daya
81,2019-01-01,all,Pulau Pinang,Barat Daya
81,2020-01-01,all,Pulau Pinang,Barat Daya
81,2021-01-01,all,Pulau Pinang,Barat Daya
81,2022-01-01,all,Pulau Pinang,Barat Daya
71,2015-01-01,hospital_moh,Pulau Pinang,Barat Daya
81,2016-01-01,hospital_moh,Pulau Pinang,Barat Daya
81,2017-01-01,hospital_moh,Pulau Pinang,Barat Daya
81,2018-01-01,hospital_moh,Pulau Pinang,Barat Daya
81,2019-01-01,hospital_moh,Pulau Pinang,Barat Daya
81,2020-01-01,hospital_moh,Pulau Pinang,Barat Daya
81,2021-01-01,hospital_moh,Pulau Pinang,Barat Daya
81,2022-01-01,hospital_moh,Pulau Pinang,Barat Daya
0,2015-01-01,hospital_non_moh,Pulau Pinang,Barat Daya
0,2016-01-01,hospital_non_moh,Pulau Pinang,Barat Daya
0,2017-01-01,hospital_non_moh,Pulau Pinang,Barat Daya
0,2018-01-01,hospital_non_moh,Pulau Pinang,Barat Daya
0,2019-01-01,hospital_non_moh,Pulau Pinang,Barat Daya
0,2020-01-01,hospital_non_moh,Pulau Pinang,Barat Daya
0,2021-01-01,hospital_non_moh,Pulau Pinang,Barat Daya
0,2022-01-01,hospital_non_moh,Pulau Pinang,Barat Daya
0,2015-01-01,special_medical_institution,Pulau Pinang,Barat Daya
0,2016-01-01,special_medical_institution,Pulau Pinang,Barat Daya
0,2017-01-01,special_medical_institution,Pulau Pinang,Barat Daya
0,2018-01-01,special_medical_institution,Pulau Pinang,Barat Daya
0,2019-01-01,special_medical_institution,Pulau Pinang,Barat Daya
0,2020-01-01,special_medical_institution,Pulau Pinang,Barat Daya
0,2021-01-01,special_medical_institution,Pulau Pinang,Barat Daya
0,2022-01-01,special_medical_institution,Pulau Pinang,Barat Daya
105,2015-01-01,all,Pulau Pinang,Seberang Perai Selatan
105,2016-01-01,all,Pulau Pinang,Seberang Perai Selatan
105,2017-01-01,all,Pulau Pinang,Seberang Perai Selatan
105,2018-01-01,all,Pulau Pinang,Seberang Perai Selatan
105,2019-01-01,all,Pulau Pinang,Seberang Perai Selatan
105,2020-01-01,all,Pulau Pinang,Seberang Perai Selatan
105,2021-01-01,all,Pulau Pinang,Seberang Perai Selatan
105,2022-01-01,all,Pulau Pinang,Seberang Perai Selatan
105,2015-01-01,hospital_moh,Pulau Pinang,Seberang Perai Selatan
105,2016-01-01,hospital_moh,Pulau Pinang,Seberang Perai Selatan
105,2017-01-01,hospital_moh,Pulau Pinang,Seberang Perai Selatan
105,2018-01-01,hospital_moh,Pulau Pinang,Seberang Perai Selatan
105,2019-01-01,hospital_moh,Pulau Pinang,Seberang Perai Selatan
105,2020-01-01,hospital_moh,Pulau Pinang,Seberang Perai Selatan
105,2021-01-01,hospital_moh,Pulau Pinang,Seberang Perai Selatan
105,2022-01-01,hospital_moh,Pulau Pinang,Seberang Perai Selatan
0,2015-01-01,hospital_non_moh,Pulau Pinang,Seberang Perai Selatan
0,2016-01-01,hospital_non_moh,Pulau Pinang,Seberang Perai Selatan
0,2017-01-01,hospital_non_moh,Pulau Pinang,Seberang Perai Selatan
0,2018-01-01,hospital_non_moh,Pulau Pinang,Seberang Perai Selatan
0,2019-01-01,hospital_non_moh,Pulau Pinang,Seberang Perai Selatan
0,2020-01-01,hospital_non_moh,Pulau Pinang,Seberang Perai Selatan
0,2021-01-01,hospital_non_moh,Pulau Pinang,Seberang Perai Selatan
0,2022-01-01,hospital_non_moh,Pulau Pinang,Seberang Perai Selatan
0,2015-01-01,special_medical_institution,Pulau Pinang,Seberang Perai Selatan
0,2016-01-01,special_medical_institution,Pulau Pinang,Seberang Perai Selatan
0,2017-01-01,special_medical_institution,Pulau Pinang,Seberang Perai Selatan
0,2018-01-01,special_medical_institution,Pulau Pinang,Seberang Perai Selatan
0,2019-01-01,special_medical_institution,Pulau Pinang,Seberang Perai Selatan
