asset_id,asset_name,category,state,district,lat,lon,nearest_pt_name,nearest_pt_type,distance_to_pt_m,distance_to_pt_km,nearest_bus_name,distance_to_bus_km,nearest_rail_name,distance_to_rail_km,nearest_ferry_name,distance_to_ferry_km,pt_access_tier
OSM_way_930465932,班厝 Rumah Papan Pandamaran,Museum,Selangor,Klang,3.011344,101.418154,SJK (C) Pandamaran B,Bus Stop,187.8,0.188,SJK (C) Pandamaran B,0.188,KD17 Kampung Raja Uda,1.314,Terminal Penumpang South Port,3.247,High Access
OSM_way_1549658250,Palm Terrace,Viewpoint,Selangor,Klang,3.01805,101.503583,Unnamed Bus Stop,Bus Stop,1532.3,1.532,Unnamed Bus Stop,1.532,KD12 Padang Jawa,4.004,Terminal Penumpang South Port,12.596,Limited Access
OSM_way_1549658266,Tree Sculpture Terrace,Viewpoint,Selangor,Klang,3.017111,101.503618,Bukit Naga (Utara),Bus Stop,1490.9,1.491,Bukit Naga (Utara),1.491,KD12 Padang Jawa,4.105,Terminal Penumpang South Port,12.582,Limited Access
OSM_node_11276364958,Unnamed Viewpoint,Viewpoint,Selangor,Klang,3.023003,101.513308,Flat Seksyen 24,Bus Stop,1412.6,1.413,Flat Seksyen 24,1.413,KD11 Shah Alam,3.935,Terminal Penumpang South Port,13.76,Limited Access
OSM_way_1549658258,Yatch Plaza,Viewpoint,Selangor,Klang,3.017158,101.504904,Bukit Naga (Utara),Bus Stop,1520.9,1.521,Bukit Naga (Utara),1.521,KD12 Padang Jawa,4.144,Terminal Penumpang South Port,12.724,Limited Access
OSM_node_13885971837,Pantai Cunang,Attraction,Selangor,Kuala Langat,2.660179,101.549257,Klinik Kesihatan Tanjung Sepat,Bus Stop,651.4,0.651,Klinik Kesihatan Tanjung Sepat,0.651,KLIA T2,17.769,Unnamed Ferry Terminal,19.737,Moderate Access
OSM_node_4664696575,Paya Indah Wetlands,Attraction,Selangor,Kuala Langat,2.859804,101.631877,Unnamed Bus Stop,Bus Stop,2238.0,2.238,Unnamed Bus Stop,2.238,Putrajaya Sentral,9.025,Watertaxi - Anjung Floria (07),7.774,Limited Access
OSM_way_971658085,Beach Pool Club,Beach,Selangor,Kuala Langat,2.886296,101.618008,Masjid Cyberjaya 10,Bus Stop,2159.1,2.159,Masjid Cyberjaya 10,2.159,Putrajaya Sentral,7.681,Watertaxi - Anjung Floria (07),7.236,Limited Access
OSM_relation_16029355,Pantai Batu Laut,Beach,Selangor,Kuala Langat,2.675307,101.513098,SMK Batu Laut,Bus Stop,202.5,0.203,SMK Batu Laut,0.203,KLIA T2,20.612,Unnamed Ferry Terminal,23.962,High Access
OSM_relation_16029356,Pantai Cunang,Beach,Selangor,Kuala Langat,2.659951,101.548543,Klinik Kesihatan Tanjung Sepat,Bus Stop,711.4,0.711,Klinik Kesihatan Tanjung Sepat,0.711,KLIA T2,17.849,Unnamed Ferry Terminal,19.813,Moderate Access
OSM_relation_18040093,Pantai Kelanang,Beach,Selangor,Kuala Langat,2.790411,101.410645,Unnamed Bus Stop,Bus Stop,4172.0,4.172,Unnamed Bus Stop,4.172,Pulau Indah,20.199,Unnamed Ferry Terminal,14.102,Low Access
OSM_relation_16035298,Pantai Morib,Beach,Selangor,Kuala Langat,2.754066,101.440704,Unnamed Bus Stop,Bus Stop,424.8,0.425,Unnamed Bus Stop,0.425,Johan Setia,24.753,Unnamed Ferry Terminal,19.18,Moderate Access
OSM_way_160866375,Unnamed Beach,Beach,Selangor,Kuala Langat,2.828887,101.332066,Unnamed Ferry Terminal,Ferry Terminal,9298.7,9.299,Pekan Permatang Pasir,10.971,Pulau Indah,14.723,Unnamed Ferry Terminal,9.299,Low Access
OSM_way_1525493899,Unnamed Beach,Beach,Selangor,Kuala Langat,2.890388,101.616695,Masjid Cyberjaya 10,Bus Stop,1978.0,1.978,Masjid Cyberjaya 10,1.978,Putrajaya Sentral,7.509,Watertaxi - Anjung Floria (07),7.199,Limited Access
OSM_way_1525493900,Unnamed Beach,Beach,Selangor,Kuala Langat,2.890447,101.616819,Masjid Cyberjaya 10,Bus Stop,1962.9,1.963,Masjid Cyberjaya 10,1.963,Putrajaya Sentral,7.494,Watertaxi - Anjung Floria (07),7.184,Limited Access
OSM_node_13436863902,Fo Guang Yuan Art Gallery Dong Chan Branch,Gallery,Selangor,Kuala Langat,2.869168,101.491367,Taman Ria / Bandar Sri Jaromas,Bus Stop,1148.4,1.148,Taman Ria / Bandar Sri Jaromas,1.148,Johan Setia,12.423,Unnamed Ferry Terminal,15.078,Limited Access
OSM_node_5860138170,Perigi Lama,Historic Site,Selangor,Kuala Langat,2.835853,101.412791,Pekan Permatang Pasir,Bus Stop,1963.3,1.963,Pekan Permatang Pasir,1.963,Pulau Indah,15.691,Unnamed Ferry Terminal,9.797,Limited Access
OSM_node_5860089978,Tapak Perigi Lama Jugra,Historic Site,Selangor,Kuala Langat,2.835677,101.412658,Pekan Permatang Pasir,Bus Stop,1979.2,1.979,Pekan Permatang Pasir,1.979,Pulau Indah,15.701,Unnamed Ferry Terminal,9.804,Limited Access
OSM_way_620208741,Unnamed Historic Site,Historic Site,Selangor,Kuala Langat,2.835515,101.414,Pekan Permatang Pasir,Bus Stop,1831.6,1.832,Pekan Permatang Pasir,1.832,Pulau Indah,15.787,Unnamed Ferry Terminal,9.906,Limited Access
OSM_node_5860151563,Armoured Personnel Carrier GMC 15 CWT,Historic Site (Car),Selangor,Kuala Langat,2.836,101.412719,Pekan Permatang Pasir,Bus Stop,1970.6,1.971,Pekan Permatang Pasir,1.971,Pulau Indah,15.672,Unnamed Ferry Terminal,9.779,Limited Access
OSM_node_8852363417,Hatter's Castle,Historic Site (Castle),Selangor,Kuala Langat,2.886844,101.360459,Unnamed Ferry Terminal,Ferry Terminal,2287.2,2.287,Surau Al-Maunnah,4.32,Pulau Indah,8.345,Unnamed Ferry Terminal,2.287,Limited Access
OSM_way_1387806344,Istana Bandar Jugra,Historic Site (Castle),Selangor,Kuala Langat,2.859929,101.440846,Taman Chodoi Bestari,Bus Stop,1837.3,1.837,Taman Chodoi Bestari,1.837,Johan Setia,13.085,Unnamed Ferry Terminal,10.302,Limited Access
OSM_way_1185603314,Istana Pantai Bahagia,Historic Site (Castle),Selangor,Kuala Langat,2.726243,101.455359,Kampung Endah,Bus Stop,290.5,0.29,Kampung Endah,0.29,KLIA T2,25.635,Unnamed Ferry Terminal,22.671,High Access
OSM_way_1387806360,Unnamed Historic Site (Castle),Historic Site (Castle),Selangor,Kuala Langat,2.859767,101.44108,Taman Chodoi Bestari,Bus Stop,1813.7,1.814,Taman Chodoi Bestari,1.814,Johan Setia,13.098,Unnamed Ferry Terminal,10.334,Limited Access
OSM_way_620367628,Makam Almarhum Sultan Abdul Samad,Historic Site (Memorial),Selangor,Kuala Langat,2.829591,101.421844,Pekan Permatang Pasir,Bus Stop,1242.8,1.243,Pekan Permatang Pasir,1.243,Pulau Indah,16.786,Unnamed Ferry Terminal,10.957,Limited Access
OSM_node_6432204513,Monumen Badminton Dato' Hj Sidek Abdullah Kamar,Historic Site (Memorial),Selangor,Kuala Langat,2.798486,101.49173,Unnamed Bus Stop,Bus Stop,171.6,0.172,Unnamed Bus Stop,0.172,Johan Setia,20.069,Unnamed Ferry Terminal,18.89,High Access
OSM_node_316365132,Morib Landing Memorial,Historic Site (Memorial),Selangor,Kuala Langat,2.74848,101.443276,Unnamed Bus Stop,Bus Stop,580.9,0.581,Unnamed Bus Stop,0.581,Johan Setia,25.349,Unnamed Ferry Terminal,19.862,Moderate Access
OSM_node_13886997914,Unnamed Historic Site (Memorial),Historic Site (Memorial),Selangor,Kuala Langat,2.675214,101.514742,SMK Batu Laut,Bus Stop,42.8,0.043,SMK Batu Laut,0.043,KLIA T2,20.446,Unnamed Ferry Terminal,23.78,High Access
OSM_node_6395033286,Unnamed Historic Site (Monument),Historic Site (Monument),Selangor,Kuala Langat,2.796273,101.62159,Unnamed Bus Stop,Bus Stop,2997.7,2.998,Unnamed Bus Stop,2.998,KLIA T2,9.112,Watertaxi - Anjung Floria (07),14.358,Limited Access
OSM_node_6395056513,Unnamed Historic Site (Monument),Historic Site (Monument),Selangor,Kuala Langat,2.902298,101.530312,Unnamed Bus Stop,Bus Stop,2902.1,2.902,Unnamed Bus Stop,2.902,Johan Setia,11.4,Watertaxi - Anjung Floria (07),16.395,Limited Access
OSM_node_5860138169,Unnamed Historic Site (Tank),Historic Site (Tank),Selangor,Kuala Langat,2.835836,101.412831,Pekan Permatang Pasir,Bus Stop,1959.0,1.959,Pekan Permatang Pasir,1.959,Pulau Indah,15.694,Unnamed Ferry Terminal,9.801,Limited Access
OSM_way_620219254,Muzium Insitu Jugra,Museum,Selangor,Kuala Langat,2.835939,101.412774,Pekan Permatang Pasir,Bus Stop,1964.8,1.965,Pekan Permatang Pasir,1.965,Pulau Indah,15.681,Unnamed Ferry Terminal,9.788,Limited Access
OSM_way_1027669514,Riverine Splash,Theme Park,Selangor,Kuala Langat,2.84485,101.411645,Pekan Permatang Pasir,Bus Stop,2272.9,2.273,Pekan Permatang Pasir,2.273,Pulau Indah,14.753,Unnamed Ferry Terminal,8.925,Limited Access
OSM_node_5860017251,Puncak Tinjau Bukit Jugra,Viewpoint,Selangor,Kuala Langat,2.835478,101.41759,Pekan Permatang Pasir,Bus Stop,1434.3,1.434,Pekan Permatang Pasir,1.434,Pulau Indah,15.984,Unnamed Ferry Terminal,10.151,Limited Access
OSM_node_5860160003,Sungai Langat Lookout Point & Fishing Area,Viewpoint,Selangor,Kuala Langat,2.838154,101.412918,Pekan Permatang Pasir,Bus Stop,1952.8,1.953,Pekan Permatang Pasir,1.953,Pulau Indah,15.472,Unnamed Ferry Terminal,9.599,Limited Access
OSM_way_971932952,SplashMania,Water Park,Selangor,Kuala Langat,2.890209,101.616966,Masjid Cyberjaya 10,Bus Stop,1964.4,1.964,Masjid Cyberjaya 10,1.964,Putrajaya Sentral,7.498,Watertaxi - Anjung Floria (07),7.178,Limited Access
OSM_node_10201538077,Banyan Tree,Attraction,Selangor,Kuala Selangor,3.228541,101.398659,Bandar Baru Puncak Alam Sek 10,Bus Stop,1926.9,1.927,Bandar Baru Puncak Alam Sek 10,1.927,KA09 Kuang,17.65,Terminal of Sky Mirror,11.676,Limited Access
OSM_node_10934605905,Boat to fireflies,Attraction,Selangor,Kuala Selangor,3.35129,101.249282,"SRJK (C) Khai Tee, Pasir Penambang",Bus Stop,596.6,0.597,"SRJK (C) Khai Tee, Pasir Penambang",0.597,KA09 Kuang,35.482,Terminal of Sky Mirror,20.892,Moderate Access
OSM_node_11370008501,Dragonfly Park @ Eco Grandeur,Attraction,Selangor,Kuala Selangor,3.221258,101.458727,EcoWorld,Bus Stop,668.6,0.669,EcoWorld,0.669,KA09 Kuang,11.425,Terminal of Sky Mirror,17.435,Moderate Access
OSM_node_5449790857,Eagle feeding tour,Attraction,Selangor,Kuala Selangor,3.347873,101.256391,JPJ Kuala Selangor,Bus Stop,255.1,0.255,JPJ Kuala Selangor,0.255,KA09 Kuang,34.616,Terminal of Sky Mirror,20.289,High Access
OSM_node_6388627085,Firefly,Attraction,Selangor,Kuala Selangor,3.342499,101.25086,Dataran Kuala Selangor,Bus Stop,155.1,0.155,Dataran Kuala Selangor,0.155,KA09 Kuang,35.041,Terminal of Sky Mirror,19.912,High Access
OSM_node_11018600840,Firefly Habitat,Attraction,Selangor,Kuala Selangor,3.368499,101.262379,"SMK (A) Kuala Selangor, Pasir Penambang",Bus Stop,1771.9,1.772,"SMK (A) Kuala Selangor, Pasir Penambang",1.772,KA09 Kuang,34.718,Terminal of Sky Mirror,22.323,Limited Access
OSM_node_10202050305,Kapok tree,Attraction,Selangor,Kuala Selangor,3.230519,101.39094,Bandar Baru Puncak Alam Sek 10,Bus Stop,2749.6,2.75,Bandar Baru Puncak Alam Sek 10,2.75,KA09 Kuang,18.455,Terminal of Sky Mirror,11.082,Limited Access
OSM_node_6146969750,Selangor Sky Mirror,Attraction,Selangor,Kuala Selangor,3.215383,101.194178,"Taman Pari, Sungai Buloh",Bus Stop,13131.7,13.132,"Taman Pari, Sungai Buloh",13.132,KD18 Jalan Kastam,32.278,Terminal of Sky Mirror,13.652,Low Access
OSM_node_10202050306,Strangler Fig,Attraction,Selangor,Kuala Selangor,3.231477,101.399176,Bandar Baru Puncak Alam Sek 10,Bus Stop,1830.0,1.83,Bandar Baru Puncak Alam Sek 10,1.83,KA09 Kuang,17.535,Terminal of Sky Mirror,11.899,Limited Access
OSM_relation_7923462,Taman Alam Kuala Selangor,Attraction,Selangor,Kuala Selangor,3.333721,101.240852,Bukit Malawati,Bus Stop,1167.3,1.167,Bukit Malawati,1.167,KA09 Kuang,35.874,Terminal of Sky Mirror,19.404,Limited Access
OSM_node_5603129143,Unnamed Attraction,Attraction,Selangor,Kuala Selangor,3.385851,101.279476,Unnamed Bus Stop,Bus Stop,949.2,0.949,Unnamed Bus Stop,0.949,KA10 Rawang,33.678,Terminal of Sky Mirror,23.859,Moderate Access
OSM_node_10202050298,Vine tree,Attraction,Selangor,Kuala Selangor,3.230242,101.391047,Bandar Baru Puncak Alam Sek 10,Bus Stop,2739.9,2.74,Bandar Baru Puncak Alam Sek 10,2.74,KA09 Kuang,18.449,Terminal of Sky Mirror,11.074,Limited Access
OSM_way_30606853,Pantai Remis,Beach,Selangor,Kuala Selangor,3.200359,101.305869,Kampung Sungai Sembilang,Bus Stop,1148.2,1.148,Kampung Sungai Sembilang,1.148,Pasar Klang,21.816,Terminal of Sky Mirror,3.068,Limited Access
OSM_relation_15715492,Pantai Sungai Kajang Baru,Beach,Selangor,Kuala Selangor,3.410436,101.157053,SMK Seri Desa,Bus Stop,1387.2,1.387,SMK Seri Desa,1.387,KA09 Kuang,47.315,Jeti Pangkalan Nelayan Sungai Haji Dorani,29.554,Limited Access
OSM_relation_15715491,Unnamed Beach,Beach,Selangor,Kuala Selangor,3.399735,101.165235,SMK Seri Desa,Bus Stop,2371.6,2.372,SMK Seri Desa,2.372,KA09 Kuang,46.048,Terminal of Sky Mirror,29.843,Limited Access
OSM_way_1161760601,Balai Seni Sasaran,Gallery,Selangor,Kuala Selangor,3.259626,101.306944,Pekan Sungai Buloh (Selatan),Bus Stop,183.6,0.184,Pekan Sungai Buloh (Selatan),0.184,Pasar Klang,26.62,Terminal of Sky Mirror,9.622,High Access
OSM_node_13176307293,Unnamed Historic Site (City Gate),Historic Site (City Gate),Selangor,Kuala Selangor,3.315673,101.416492,Terminal Bas Ijok,Bus Stop,84.2,0.084,Terminal Bas Ijok,0.084,KA09 Kuang,16.63,Terminal of Sky Mirror,19.802,High Access
OSM_node_10867481346,Medan Perwira,Historic Site (Monument),Selangor,Kuala Selangor,3.343179,101.249131,Dataran Kuala Selangor,Bus Stop,242.6,0.243,Dataran Kuala Selangor,0.243,KA09 Kuang,35.246,Terminal of Sky Mirror,20.047,High Access
OSM_node_2419619295,Unnamed Historic Site (Monument),Historic Site (Monument),Selangor,Kuala Selangor,3.342379,101.246581,Bukit Malawati,Bus Stop,369.4,0.369,Bukit Malawati,0.369,KA09 Kuang,35.496,Terminal of Sky Mirror,20.06,High Access
OSM_way_1378602713,Kota Tanjung Keramat,Historic Site (Ruins),Selangor,Kuala Selangor,3.34561,101.240682,Bukit Malawati,Bus Stop,1111.7,1.112,Bukit Malawati,1.112,KA09 Kuang,36.224,Terminal of Sky Mirror,20.631,Limited Access
OSM_node_10286882647,Makam Diraja Kota Malawati,Historic Site (Tomb),Selangor,Kuala Selangor,3.341148,101.248217,Bukit Malawati,Bus Stop,143.0,0.143,Bukit Malawati,0.143,KA09 Kuang,35.285,Terminal of Sky Mirror,19.869,High Access
OSM_node_10286882650,Muzium Permainan Tradisional Rakyat,Museum,Selangor,Kuala Selangor,3.340644,101.246181,Bukit Malawati,Bus Stop,329.2,0.329,Bukit Malawati,0.329,KA09 Kuang,35.489,Terminal of Sky Mirror,19.896,High Access
OSM_way_1125010705,Muzium Sejarah Daerah Kuala Selangor,Museum,Selangor,Kuala Selangor,3.341756,101.245426,Bukit Malawati,Bus Stop,443.7,0.444,Bukit Malawati,0.444,KA09 Kuang,35.602,Terminal of Sky Mirror,20.041,Moderate Access
OSM_node_10201538444,Bukit Botak,Viewpoint,Selangor,Kuala Selangor,3.233364,101.389113,Bandar Baru Puncak Alam Sek 10,Bus Stop,2950.6,2.951,Bandar Baru Puncak Alam Sek 10,2.951,KA09 Kuang,18.606,Terminal of Sky Mirror,11.104,Limited Access
OSM_node_1860433216,Bukit Melawati Viewpoint,Viewpoint,Selangor,Kuala Selangor,3.34151,101.244606,Bukit Malawati,Bus Stop,520.9,0.521,Bukit Malawati,0.521,KA09 Kuang,35.683,Terminal of Sky Mirror,20.048,Moderate Access
OSM_node_10202087736,Rock Garden,Viewpoint,Selangor,Kuala Selangor,3.2305,101.398792,Bandar Baru Puncak Alam Sek 10,Bus Stop,1879.7,1.88,Bandar Baru Puncak Alam Sek 10,1.88,KA09 Kuang,17.596,Terminal of Sky Mirror,11.805,Limited Access
OSM_node_10202050308,Scenic Cliff,Viewpoint,Selangor,Kuala Selangor,3.229816,101.395735,Bandar Baru Puncak Alam Sek 10,Bus Stop,2225.5,2.225,Bandar Baru Puncak Alam Sek 10,2.226,KA09 Kuang,17.944,Terminal of Sky Mirror,11.479,Limited Access
OSM_node_2419619185,Unnamed Viewpoint,Viewpoint,Selangor,Kuala Selangor,3.334896,101.237062,Bukit Malawati,Bus Stop,1463.6,1.464,Bukit Malawati,1.464,KA09 Kuang,36.314,Terminal of Sky Mirror,19.693,Limited Access
OSM_node_2419619226,Unnamed Viewpoint,Viewpoint,Selangor,Kuala Selangor,3.338842,101.240146,Bukit Malawati,Bus Stop,1008.2,1.008,Bukit Malawati,1.008,KA09 Kuang,36.087,Terminal of Sky Mirror,19.958,Limited Access
OSM_node_10202050309,Unnamed Viewpoint,Viewpoint,Selangor,Kuala Selangor,3.228813,101.398829,Bandar Baru Puncak Alam Sek 10,Bus Stop,1902.4,1.902,Bandar Baru Puncak Alam Sek 10,1.902,KA09 Kuang,17.625,Terminal of Sky Mirror,11.708,Limited Access
OSM_node_10202050310,Unnamed Viewpoint,Viewpoint,Selangor,Kuala Selangor,3.228513,101.399011,Bandar Baru Puncak Alam Sek 10,Bus Stop,1889.3,1.889,Bandar Baru Puncak Alam Sek 10,1.889,KA09 Kuang,17.612,Terminal of Sky Mirror,11.708,Limited Access
OSM_node_11861629962,Unnamed Viewpoint,Viewpoint,Selangor,Kuala Selangor,3.25132,101.30605,Wisma Peladang Kuala Selangor,Bus Stop,497.6,0.498,Wisma Peladang Kuala Selangor,0.498,Pasar Klang,25.951,Terminal of Sky Mirror,8.705,Moderate Access
OSM_node_10813315003,Aquarium Saujana,Aquarium,Selangor,Petaling,3.227568,101.558879,Perumahan BRP 7,Bus Stop,185.3,0.185,Perumahan BRP 7,0.185,KA08 Sungai Buloh,3.333,Terminal of Sky Mirror,28.377,High Access
OSM_way_1492634951,AI World Experience Centre,Attraction,Selangor,Petaling,3.063855,101.484882,i-City Water Park (Seksyen 7),Bus Stop,194.6,0.195,i-City Water Park (Seksyen 7),0.195,Seksyen 7 Shah Alam,0.462,Terminal Penumpang South Port,12.625,High Access
OSM_node_7741143509,Amusement Park,Attraction,Selangor,Petaling,3.071915,101.604509,Sunway Clio (Opp),Bus Stop,220.2,0.22,Sunway Clio (Opp),0.22,KD08 Setia Jaya,1.46,Watertaxi - Taman Botani (01),17.246,High Access
OSM_node_5568194821,Bolder Ventures,Attraction,Selangor,Petaling,3.04515,101.604843,Pangsapuri Angsana,Bus Stop,321.0,0.321,Pangsapuri Angsana,0.321,KJ32 Taipan,1.66,Watertaxi - Taman Botani (01),14.876,High Access
OSM_way_1511797614,Dataran Selangor,Attraction,Selangor,Petaling,3.075567,101.535877,Pusat Akuatik,Bus Stop,205.5,0.205,Pusat Akuatik,0.205,Stadium Shah Alam,1.55,Terminal Penumpang South Port,18.141,High Access
OSM_way_23780849,Galeri,Attraction,Selangor,Petaling,3.072737,101.515008,Kompleks PKNS (Opp),Bus Stop,192.1,0.192,Kompleks PKNS (Opp),0.192,Dato' Menteri,0.753,Terminal Penumpang South Port,15.969,High Access
OSM_node_9223958892,Gunung Berapi,Attraction,Selangor,Petaling,3.069111,101.606764,Sunway Lagoon Club,Bus Stop,441.2,0.441,Sunway Lagoon Club,0.441,KD08 Setia Jaya,1.639,Watertaxi - Taman Botani (01),16.848,Moderate Access
OSM_node_4596204689,Itsy Bitsy,Attraction,Selangor,Petaling,3.065353,101.484185,i-City Park,Bus Stop,183.8,0.184,i-City Park,0.184,Seksyen 7 Shah Alam,0.388,Terminal Penumpang South Port,12.659,High Access
OSM_way_909856754,Jambatan Pelangi Elmina,Attraction,Selangor,Petaling,3.175733,101.504963,Petronas Bukit Subang U16,Bus Stop,809.6,0.81,Petronas Bukit Subang U16,0.81,KG05 Kwasa Sentral,6.688,Terminal of Sky Mirror,21.736,Moderate Access
OSM_way_909856756,Jambatan Pelangi Elmina,Attraction,Selangor,Petaling,3.175509,101.50461,Petronas Bukit Subang U16,Bus Stop,824.6,0.825,Petronas Bukit Subang U16,0.825,KG05 Kwasa Sentral,6.725,Terminal of Sky Mirror,21.697,Moderate Access
OSM_node_5565694121,Laman Seni,Attraction,Selangor,Petaling,3.068114,101.489336,Komersial Seksyen 7 (Utara),Bus Stop,82.9,0.083,Komersial Seksyen 7 (Utara),0.083,Seksyen 7 Shah Alam,0.273,Terminal Penumpang South Port,13.302,High Access
OSM_node_6128154631,Laman Seni Seksyen 2,Attraction,Selangor,Petaling,3.071079,101.508456,Hub Seksyen 2,Bus Stop,97.2,0.097,Hub Seksyen 2,0.097,UiTM Shah Alam,1.225,Terminal Penumpang South Port,15.252,High Access
OSM_node_5167417721,Light City,Attraction,Selangor,Petaling,3.064936,101.483198,i-City Park,Bus Stop,91.3,0.091,i-City Park,0.091,Seksyen 7 Shah Alam,0.504,Terminal Penumpang South Port,12.543,High Access
OSM_node_7741143506,Nickelodeon Lost Lagoon,Attraction,Selangor,Petaling,3.06788,101.606693,SB4 SunMed,Bus Terminal,336.3,0.336,SB4 SunMed,0.336,KD08 Setia Jaya,1.771,Watertaxi - Taman Botani (01),16.74,High Access
OSM_node_4354929690,Rumah Sewa Elliani,Attraction,Selangor,Petaling,3.092023,101.602208,Jabatan Kastam PJ (Opp),Bus Stop,528.4,0.528,Jabatan Kastam PJ (Opp),0.528,KJ27 Glenmarie,1.396,Watertaxi - Taman Botani (01),19.256,Moderate Access
OSM_node_7741143510,Scream Park,Attraction,Selangor,Petaling,3.070935,101.605566,Sunway Pyramid,Bus Stop,299.3,0.299,Sunway Pyramid,0.299,KD08 Setia Jaya,1.5,Watertaxi - Taman Botani (01),17.09,High Access
OSM_way_506887388,SnoWalk @i-City,Attraction,Selangor,Petaling,3.065094,101.485051,i-City Water Park (Seksyen 7),Bus Stop,116.4,0.116,i-City Water Park (Seksyen 7),0.116,Seksyen 7 Shah Alam,0.338,Terminal Penumpang South Port,12.72,High Access
OSM_node_7741143508,Water Park,Attraction,Selangor,Petaling,3.07081,101.606933,Sunway Pyramid,Bus Stop,333.1,0.333,Sunway Pyramid,0.333,KD08 Setia Jaya,1.454,Watertaxi - Taman Botani (01),16.993,High Access
OSM_node_7741143507,Wildlife Park,Attraction,Selangor,Petaling,3.069313,101.605653,Sunway Pyramid,Bus Stop,477.9,0.478,Sunway Pyramid,0.478,KD08 Setia Jaya,1.66,Watertaxi - Taman Botani (01),16.937,Moderate Access
OSM_node_7741143511,X Park,Attraction,Selangor,Petaling,3.068483,101.608392,Sunway Lagoon Club,Bus Stop,252.3,0.252,Sunway Lagoon Club,0.252,KD08 Setia Jaya,1.66,Watertaxi - Taman Botani (01),16.688,High Access
OSM_node_13026286483,Core Design Gallery,Gallery,Selangor,Petaling,3.081566,101.589862,Komersial SS15,Bus Stop,105.2,0.105,Komersial SS15,0.105,KD09 Subang Jaya,0.432,Watertaxi - Taman Botani (01),19.068,High Access
OSM_way_498642858,Kompleks Taman Seni Islam Selangor,Gallery,Selangor,Petaling,3.081198,101.522783,Masjid Negeri,Bus Stop,108.7,0.109,Masjid Negeri,0.109,Dato' Menteri,1.262,Terminal Penumpang South Port,17.197,High Access
OSM_node_12441123403,星洲日报（3名毕业生（例子））,Historic Site,Selangor,Petaling,3.117294,101.631224,Sin Chew Daily,Bus Stop,96.9,0.097,Sin Chew Daily,0.097,KJ21 Asia Jaya,1.608,Watertaxi - Taman Botani (01),20.398,High Access
OSM_node_10727740805,Unnamed Historic Site (Aircraft),Historic Site (Aircraft),Selangor,Petaling,3.044857,101.708763,One South Condo,Bus Stop,202.9,0.203,One South Condo,0.203,PY31 Serdang Raya Utara,0.552,Watertaxi - Taman Botani (01),11.319,High Access
OSM_node_8379958565,Istana Bukit Kayangan,Historic Site (Castle),Selangor,Petaling,3.071792,101.534032,Bulatan Kayangan,Bus Stop,177.0,0.177,Bulatan Kayangan,0.177,Dato' Menteri,1.444,Terminal Penumpang South Port,17.765,High Access
OSM_way_902187333,Unnamed Historic Site (Castle),Historic Site (Castle),Selangor,Petaling,3.071686,101.534474,Bulatan Kayangan,Bus Stop,221.7,0.222,Bulatan Kayangan,0.222,Dato' Menteri,1.491,Terminal Penumpang South Port,17.803,High Access
OSM_node_12945086791,Unnamed Historic Site (City Gate),Historic Site (City Gate),Selangor,Petaling,3.089999,101.541204,Kolej PTPL,Bus Stop,380.1,0.38,Kolej PTPL,0.38,Stadium Shah Alam,1.42,Terminal Penumpang South Port,19.451,High Access
